Tweet_id,User_id,Text,Label
101491460481888000 ,56443257,STFU PAULA! Paula you started/bullied. #TheChallengeRivals,y
106381557203337000 ,37368354,Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself.,n
101338225238474000 ,342407108,"If you give a bully your lunch money today, he'll beat you up, and take it tomorrow. Stop a bully: United strength stops abuse. (~NS)",n
103060878286532000 ,69713990,Rebecca Black Pulled From School Due to Bullying http://ow.ly/639fZ,n
107317842512322000 ,193131588,"@ArianaGrande  I am being bullied and it's making me really upset. It'd make my day if you tweeted, and follow. I love you. So much.  :] Xo",y
101968458497007000 ,338653839,#contrarians Rhys Muldoon is a bit of a opinionated bully boy !,y
108683035838394000 ,236635817,The ant bully sweeeeet!,n
102379268159451000 ,221148639,@ChaTheWanted thanks xx :D believe it or not it's the main thing I've been bullied about in the past! Xxx,y
102798564857618000 ,102897357,"If you do it right, your kids will know the difference between ""parenting"" and ""bulling"".. That's whats missing in society.",n
101442522039074000 ,320253274,@EndBullying2day Victims of bullying have no summer vacation. Thanks for spreading the word. Read the post http://t.co/FzmS2Z4,n
103394952297463000 ,133262988,@Ar_daisy Bully!!!,y
101751588493864000 ,17918663,Bullying climates at schools may be linked with lower test scores http://lat.ms/pHEKDo,n
106716827320717000 ,74984764,Big Bully!  Today's Daily Human is the notorious Genghis Khan (d. 8/25/1227): ATH Features http://t.co/P5ayUEa #history,n
108165393683709000 ,353374716,"MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video]: 22, 2011 /PRNewswire http://t.co/VTWH25x",n
103919824782102000 ,112271145,"Sandra Bullock & Ryan Reynolds: sources say not dating, like brother & sister: Rumors of them dating started soo... http://t.co/JcgGFKx",n
103296900903608000 ,71643653,You act like a nigga with a bullet proof vest on around your friends but when you get home you crying your ass off,n
104773171298828000 ,339961225,@RogerTenard Smh.Stp Bullying Dem Niggas Bro.Lol,y
101878992583397000 ,145393915,Jedward Takes Stand Against Bullying In Powerful Campaign: A caption discouraging bullying and encouraging toler... http://bit.ly/mYCx1n,n
102172627057123000 ,33126589,I'm far from a bully but I ain't no punk,y
104298971643645000 ,99545188,Bully beatdown,n
103567403623002000 ,31064039,@misfithab tell my AAPL bull put spread that :-P,n
104581701115715000 ,219220894,American Idol or American Bully?,n
105912585097973000 ,259698591,@bullyinguk Our work in schools focusses on working against all bullying ( esp. in regard to disability) www.elephant-in-the-room.co.uk,n
102609695126192000 ,174000862,@1984Lips4daze: Some of these folks are not even fans of J.H. They just want to cyber bully. Well they'll be reported as #SPAM -I want em,y
104275049992822000 ,36533935,"@relishyourwit kk! but seriously, also consider cyber bully. it was cheesy, but emily was actually really good in it! you'd be proud",n
105467240064876000 ,19957360,"@American_Tuna ""Dear Moammar, You're a big bad bully. Sincerely, Barack Obama.""",n
106236049247834000 ,128245146,@BossLadyLish @tjet13 stop being a bully tjet,y
104874266411012000 ,98993392,@MissShareenN loool leave da kid alone u bully #SMH,y
107087915791814000 ,15681412,Knocked Up News:  Pax Jolie-Pitt Has Become A Bully http://t.co/VUWb1Me,n
101869213626540000 ,33892759,This show Bully Beatdown is kind of funny. #Hulu+,n
103455687018938000 ,60249835,@Ojingyi you don't bully my egg hor.  @EasterBunnie304,y
105709936452968000 ,69110461,but she a bully anyway so i have no worries they ain't fucking with johrielle that I promise,y
106805605724979000 ,215504312,But if i was to bring a cd player on the bus i'd get bullied lol,n
102122468185088000 ,48960532,@EdAlvarezFight lol your welcome. When is your next non bully fight?,n
103476590889013000 ,348959823,@JaynePrior Aw ... I never new he got bullied. Yeah I have no douts about his career either he is go talented he can act and sing...,y
104392495093383000 ,169665416,@FuckkeM I did not bully you.,y
101369009265590000 ,253845848,if i was a bully an went to bully beat down when i come back i will still bully yhur ass,n
106144854794444000 ,360623900,@allstars_Mandoo I'm neither teasing or bulling you oppa ^^ princess fiona wouldn't do that! :D (aka me ^^) Lets go then ^^~,y
107503264198705000 ,256625460,Smh ain't even gone reply to this madnesss acyber bullying!,y
102060265037774000 ,285105234,Rebecca Black Quits Middle School After Bullying: YouTube sensation Rebecca Black might have gone from anonym... http://t.co/iK0Fjg5,n
105957494299430000 ,15258844,"On this WV Morning  ""Total dissolved solids"" in WV water; former Olympian Vicky Bullett; gay bashing, bullying in novel 7:30 on WV Pub Radio",n
106495437804027000 ,59395858,"Julia Gillard, I Blame You For The Bullying Towards LGBTI People. Sincerely,I'm Going To Quit School Again.",n
106435831069282000 ,128559088,Causally Locked In My Toliet... Cos' I'm Gettin' Bullied By Yats.! D  http://t.co/bCdS9Ea,n
106505081612013000 ,20130564,#Coppers is just legalised bullying and brutality....,n
103271100527554000 ,342029333,I liked a @YouTube video http://t.co/nY1iw3q BULLY BEATDOWN: Sec9Gaming Edition (CYBORG vs D1ZZ),n
103483404410040000 ,16261582,@blog44 How the Political Right Bullied the US Government Into Ignoring the Threat of Right-Wing Extremism: http://t.co/Ocz8HGJ,n
103663027626311000 ,308844450,My 13 yr old cousins FB status were depressing. Iasked if she was ok.then if she was being bullied. she wrote back ONLY BY YOU AT THE MOMENT,y
107975566145224000 ,301794209,Bully Offers Toronto Real Estate http://t.co/IlQRhVU,n
104243874377121000 ,55355969,"just watched ""Cyberbully"" i have HUGE respect for @EmilyOsment now! she did a SPECTACULAR job! it really changed my perspective of bullying!",n
108467414072688000 ,74953420,"@joycheokk @Renonathan  @ivanleeyk haha!kidding!:P,we never bully one",y
108202152350056000 ,218882366,RAWR. Still sad over the fact that seungie likes NOONA. WAEYO/// NOONA ONLY KNOWS HOW TO BULLY SEUNGIE &gt;&lt;,y
101482385555726000 ,27079768,"@THR: .@MsRebeccaBlack Forced to Drop out of School Amid Bullying http://t.co/1hkWygn Say what you want, this is terrible.",n
107599369112526000 ,23130323,@RubyRose1 Don't listen to all those idiots. Your certainly not a cunt. You're a good person. Bullying is so tacky!,y
108544283153408000 ,38051225,Did anyone else just see that..... Jesus is bullying me..... @_L_M_C_,y
101540099539480000 ,46997461,My sister is a bully...she had our dog in a full Nelson,y
106708203001229000 ,86693182,@RocksUrLife @keldaNOTzelda : wah. javan bully sick girl,n
102388203541106000 ,134447522,@Suchafuqnstar haha same ! but im kinda proud of royce for standing up for herself cuhs i felt like they always tried to bully her . !,y
104628097596399000 ,272878375,My best friend is such a bully):,y
107508357044248000 ,53235469,@KingOfAnkh awww I feel like a bully now *pouts* @sarahransley,y
108657874699427000 ,333071470,@CherLloiyd Me haci bullying :c,n
105814319807209000 ,129229927,@Jbest0223 who we Internet bullying tonightttt #ALiENGANG,n
106431988696743000 ,240038184,@_kookooforkayla So is bully beatdown -.- lol,n
108275545183227000 ,55065885,"@mattrox456 Matt, I nearly got taken away from my parents at 13, the bullying started at a very young age cause I was chubby and stuff",y
101588831177932000 ,37226580,"@RadiowaveFM I'm going to smack the bullies of course, bullying my kid(if i had one) is very personal",n
101761622044971000 ,157352433,"#AskGreyson Purple Sky is amazing, did you write it to show your bullies how far you've came as well as for people suffering bullying?",y
106981548850556000 ,71188033,Education Nation: Bullying | Turn to 10 http://t.co/sxTIWtp,n
107138678769463000 ,237384227,Great testimony to the Gracie Family.Bullying Victims Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/ITWOxi6,n
106763119967219000 ,82372369,stop bullying him =.=,y
104352150708162000 ,240056325,@Cbodacious15  is a bully:(,y
105295118193524000 ,295978424,"Aguero is getting bullied now, the honeymoon for him is over in premier league",y
100134132595703000 ,89681072,"Photoset:  hes sensitive, people bully him, too, and he feels lonely and hasnt got anybody to talk to,... http://tumblr.com/x3q3y5c4p3",n
102890397533093000 ,62282303,Fuck me Flights are expensive these days #Bulling,n
104904314895597000 ,283036293,Arshavins a little bully hahaa,y
105354029344899000 ,59288607,@Victoria620_ Lmfao u know that's a lie fool xD i'm not a big bully let's not exaggerate haha,y
105953932853002000 ,127087178,Little man starting a new daycare today so I played beans for him so he can be on his broad street bully shit #NCT,n
105548785073135000 ,126879498,All gang up bully @YTTtian &gt;&lt;,n
107673647250030000 ,105213538,I liked a @YouTube video http://t.co/gtYIRAo Bullying e Rodeios - #Vlog,n
104330166691561000 ,98937085,Fourth Circuit Court Upholds School Discipline Of Student For Internet Bullying http://ht.ly/670ev #bullying #sm #schools,n
107299878417346000 ,59664749,Wishing this girl would stop bullying/harassing me via twitter,y
109065136534323000 ,217562415,Whether life's disabilities left you outcast bullied or teased rejoice and love yourself today cause babyyy u where born this way!!!!,n
108270888218140000 ,221996749,I am being bullied by David Hernandez,y
104340956286955000 ,47732703,#ahoraveo. Bully beatdown !!,n
104595522500829000 ,17680816,"CHOCOLATE PLANTS R NOT SWEET/THEY BULLY & BROWBEAT/FOREIGN  STUDENTS R AT THE MERCY/OF THAT BITTER TYRANT,HERSHEY/HISSES/4 HERSHEY KISSES",n
100639742059741000 ,332319927,@SarahPaIinUSA the bible? The one with the angry bullying vengeful spiteful child hating woman hating and homophobic god? That bible?,n
105858356643770000 ,41952314,Never be bullied into silence. Never allow yourself to be made a victim. Accept no ones definition of your life; define yourself. -Tumblr,n
104559018051248000 ,142229662,Is not we lame or childish such small things also want complain to oppa. But sorry I just can't stand it that you bullied my friend,y
105456950359232000 ,248499911,Please help me save Yayo. He has been at BC Bully Breeds Rescue since 2/1/2011 http://t.co/BonRNza,n
100639698569003000 ,232578497,Please rt (http://caltweet.com/sb5 ) - BEDROOM BULLY &lt;-- RSVP HERE,n
101776924577251000 ,220143185,@NerdieJoseph Make sure he's the bully in the neopet playground. B),n
102095056546177000 ,268616946,Bully beatdown got a girl bully this time.,n
102137316902051000 ,174749643,Cyber bullying: Out you go! | Malay Mail Online http://ow.ly/620rA,n
103007310032535000 ,262765144,#Pak foreign policy has been that of bully. Ironical to see it cry when other countries give it dose of policy which it liberally applies.,n
100079691712565000 ,284881136,The more I think about it @samiahR_Griff bullied me!!,y
101885825163329000 ,191568954,#ReplaceMovieTitlesWithHoes cyber hoe (cyber bully),n
109068665760124000 ,89618744,@_PaaoDoce Bullying no twitter :o,n
101429916469428000 ,338100050,"""except I'm not bullied because I like boys"" #glee @emdawgg",n
103292338889175000 ,29564417,"Am I crazy or does anyone else think that you probably shouldn't have heels like the Bellas at the ""anti-bullying"" rallies?",n
106107626558992000 ,64058072,i dnt believe the rumors about will nd jada spiliting up. thats a bunch of bull.,n
107070223198330000 ,53502707,@ToadonaWire The bully scenario was during the discussion of world dictators. Your protection at our borders is one option. Realistic?,n
101658100821528000 ,60841890,@__alexithymia who's the kid?! I'm the kid bully hahahaha,y
103853691072806000 ,341210156,"the principle. That girl, stacy, the bully, thought it was me who told the principle and soon went crazy and started invading my personal",y
107789433843097000 ,335163594,@raelouise217 lol I swore at this chick that was bullying me and now she acts all nice to me lol,y
107858080561246000 ,91198082,@MileyCyrus twitter is bullying you! You should do something! We cant trend #MileyCyrus !,y
103020002176798000 ,259056873,"@hdecure I hate Man U so much. Get so much good fortune with late goals , penalties. Fergie is a bully. Hate them",y
107072026010853000 ,75342947,I hate waking up to bullshit text.. what happen to tryna sweet talk a chick into liking you ... Niggss tryna Bully a bitch now days,n
108221773228683000 ,31414314,Sheesh. River is such the little bully. Poor Fray. #felinedrama,y
102748968068460000 ,23857930,@NezziiATL :( y u bully me so? You should come look after me ;),y
103144465195216000 ,21182723,@huixiangSIM not forgetting hUixiang too!!! Yay!!! Never bully @Hamszerisme  ah. Can't wait to sayang her instead la,n
103518905238163000 ,21973421,"BREAKING NEWS: @HeavenBelow new song supporting @CWAV! Stop child abuse & bullying! Check out ""The Mirror Never Lies"" http://ow.ly/64Ezq",n
100575269944963000 ,274616413,Sofro bullying,n
103159448549335000 ,290718674,"@justinbieber plz follow us back, u helped Maja through the hard times in her life.. like bullying, and cutting. read her story in our bio10",y
108718078048739000 ,33574148,"I'm not one for violence or reality tv. BUT, Bully Breakdown on MTV2 is very entertaining. Just sayin'",n
101743217216716000 ,347185289,  Rebecca Black Leaves School Due to Bullying http://bit.ly/pm4ZBB,n
104140511320866000 ,21897231,@alyxpleaden @Angry_Regard @AVFC_06 consider it revenge for the heartless twitter bullying :P,y
105384353470746000 ,55310222,"Why Is People Bullying @NolanMurray , Y'all Need Fuck Off !",y
105279140281851000 ,298821162,"This is unheard of in Kingston, but feel free to bring a 'bully offer' on any of our properties :)... http://t.co/MZcNZex",n
108273188101820000 ,139149365,They bully me,y
109016647293091000 ,204970817,Thats bullying unghh!,n
102090405314707000 ,175483844,Rebecca black getting homeschooled because of bullying? Wow. yes her friday song is annoying but death threats to 14 yr olds really? #lame,y
103076078624583000 ,88631126,@Lbbbxx @bbborrreddd But 00 bully me! So equals to you also bully me! Togetherness yknow!!,y
107520331010420000 ,21783950,Working with Young People Who Are Bullied: Tips for Mental Health Professionals http://t.co/dSDKlwk,n
108603494885371000 ,170534516,"Michael Jordan was an adult bully, herbing grown man on the basketball court all day long! -The Best Ever-",y
103465085921538000 ,35165375,"LOL @andieepott: ""I'm being cyber bullied"" AHAHHAHAHAHHA",y
104209930105520000 ,242029602,@Nevie_Nevada r u ready for High School?? d way i'll make dem bully u erh. Muahahaha!!,n
104400804986884000 ,22204505,"Not much time left to school starts. TAKE the time now and talk to your kids about bullying, what to do or not do. http://t.co/aStc19d",n
105622790681534000 ,325849669,Popeater  Seth Matlins: The Self Esteem Act: It's Time to Confront the Bully That Is Our Beauty Culture http://q.gs/LaKd,n
108066593749213000 ,27925847,I got asked if my school days were like Inbetweeners. I said no bullied for five years and couldn't wait to walk out the fucking door.,y
102293156560769000 ,40330773,"Dear Mother Nature, I wish you would stop fucking shit up cuz U aint making this recession no betta & if we go you aint gon have no1 2 bully",n
105794498101121000 ,31669324,I love Tami but she's getting a little too childish.. Seems like a bully now..,y
101022523558346000 ,49852058,"@velourvelvet I'm pretty bothered by it too. I'm also bothered by the fact that Draco Malfoy is bullying apes in the movie too, wtf?",n
101889109257224000 ,139451036,@yeenboutthtlife lmao..you are a low-key bully,y
102794211069403000 ,153278713,@_alianicole i kno a play where u i was always the bully n champion !!  ooowwwww,n
105729263059222000 ,273608753,mayhem off bully beatdown is hilarious! hahaha,n
106051786162438000 ,191559807,"Bullying linked to decreases in GPA, longer lasting negative psychological effects, and obesity. More evidence... http://t.co/UCdxYcj",n
106419884954624000 ,63774482,I used to bully @ThatKidSonya so much in class lmfao she kept me laughing for dayssss !,y
107573743836078000 ,39364995,I have a sad story.Today I was having a conversation with this 15 year old boy who told me he gets bullied in school and kids tell him he...,y
109108198040027000 ,335362652,@emmaleezmolek lol yeah but i dont ever see u using it. U have to bully the shit out of kids until they dont show up the next day of school.,n
108302475764826000 ,101240778,HBR.org: Identify and Stop Workplace Bullying http://t.co/5gV05em,n
102786363895717000 ,329047293,Bullying NEEDS stop! #StopBullying,n
104570081605984000 ,28822170,bully paws needs help covering vet costs for poor bootsie. she lost her pups due to complications during birth. http://t.co/tjcRlRi,n
108939072503947000 ,52841744,"@stevie_reed your just bullying me, you love me so..",y
100209957961596000 ,321297716,New article: Twilight producers deny bullying twilight fan read morehttp://is.gd/Q97pxO,n
102440352547471000 ,25558300,"Drunk girl, crying girl, fighting girl. #tequilaredbull",n
106522291722125000 ,102005554,@HiMyNameIsSeton let us know if Dan signs the contract. Dan nation is going crazy waiting for the answer. And don't be a bully. Ha Ha,n
100629603059630000 ,205958604,"VIOLENCE!!! #bully ""lol"" its so cool!",n
108805481363030000 ,110309026,"If you fear your child is being bullied, this book might make a difference and change everything. http://t.co/v43vInw",n
106114234345209000 ,229317802,"My man @LMRBRWN just said ""stop bullying children"". Dead.",n
109086756032348000 ,307259829,DOJ alert: Bullying epidemic spreads to #cat world: http://t.co/pPz5k8m,n
101490230225403000 ,322913838,"@_EmWhyAyee ""Im a Bully..."" Not cool!",y
108886022917595000 ,94912172,"#schools Students CAN get it in their Hearts & Minds that Bullying is wrong..Reach, Help, Teach, Empower #moms #twitterdads #parenting",n
103688396404301000 ,298156587,"@heyitslizi yooo, im being bullied ! lol",y
104036779748884000 ,246566891,@cthrasherz you know what!? im reporting you!! #bully XD,y
104615464071733000 ,253707764,Don't confuse the purpose of testing vs. student learning. Julia Steiny: Punitive Testing is Educational Bullying http://t.co/hiEvhiq,n
107869564649472000 ,151619926,@RAIDERS repin the (805) JUST WIN BABY!!  BUILDING A BULLY IN OAKLAND!!!!!!,n
101015628470685000 ,236142958,Bring out the tear gas and rubber bullets that will send em home crying,n
102090348439932000 ,231970537,Bully Beatdown,n
102562426406449000 ,172104371,"""Starve a bully, feed your soul.. STAND #GRAND!"" This isn't just a quote, but a way of life.. (: Thanks @VinCastronovo &lt;3",n
103823430163501000 ,26937201,Gay Teens Sue Minnesota School District over BullyingPolicy http://t.co/HxPqaAZ via @TIMENewsFeed,n
104584019953463000 ,202224232,@Niketa: You might be interested in this pledge for online videos: http://t.co/liHRQ7u & my blog on cyber-bullying http://t.co/pGFMhbY,n
101563193784147000 ,183270975,@jaetong bully at least no torture yet =3 unlike... Tsk tsk. @livingdeadbunny,n
104926594497392000 ,217672277,I remember being bullied and I wont let it get me down first because ima be big one day and they will watch while I do,y
106533662446718000 ,228165682,I'm going to cut your steak......... Unevenly! #bullying,n
101486672230879000 ,44755374,"@chrisjballard @hullbird haha, big parka on with the bully handle on top of the fur lined hood...",n
102048062326841000 ,184671952,"i just WISH a Lion would burst into this office and then i tamed the Lion and then rode it, and everyone would cheer and stop bullying me.",y
104755524502953000 ,320422721,@MacMiller no worries. no body cares about what who dude said. bully.,n
100676256839905000 ,45187897,"cousin, a straight A student, bullied into suicide and my eyes start tearing up knowing I'll never see him again.",y
100247714155077000 ,29633395,"http://t.co/gGq1a5v ITS GOIN DWN ""BEDROOM BULLY"" STYLE #AUG20THCLUBGRAVITY ER'1 FREE B4 12AM $10 ADV TIXX MUSIC BY POWER 105's OWN @DJNorie",n
103463952851275000 ,29725893,@__cristiano you should do something about it then ya big bully victim. . .,y
104020245446008000 ,220221971,@My_Jia are you online bullying me lmao,y
100974825476067000 ,23613124,Preparing your child for school bullies http://cot.ag/oErG5t #bullying #cyerbullying #parenting,n
106415295207440000 ,86890296,"God forbid, but if CCTV was in your firm, would 'Big Brother' see staff acknowledged/appreciated or intimidated/bullied? #bullying",n
106916076578799000 ,95309328,@AustinMahone #dontbescared of bully's if they bully you then ur obviously doing something right:),n
106753582694547000 ,29027045,My pitbull is under the kitchen table crying because of the thunder ....,n
103866625115176000 ,142749107,@AKidCalledDrew cyber bully you? want me to do it in person then? mm. try tomz and see if im nicer! ;),y
103550946210099000 ,15896024,"Expected & unsurprising that Gov. Perry can bully a student questioner and have it ignored, yet press still jonesin' for ""angry Black Prez.""",y
103870360193208000 ,28415724,I can't stand a bully. Miserable bastards.,n
107908952955695000 ,18771753,@roossc @staresinka yes yes...we don't bully you! :D,y
106164308702019000 ,35403188,I'm bout to spark my j fuck crying I'm over the bull shit,n
106672039221395000 ,141326046,@louloubell1985 try telling parent and gparents that. Some of it is shameless and amounts to bullying. How great were their grades tho? X,n
101343590025924000 ,59349463,"Every 7 seconds a child is bullied, humiliated or neglected. The time it took yu to read this is one child right there. Make it better. #bap",n
104271144038834000 ,282572642,Check out resources from YWVCA's Family Violence Prevention Project. Info on bullying & teen dating violence prevention http://ow.ly/66Or6,n
106026864312729000 ,191378304,Suicide is the 3rd leading cause of death of kids our age. Stop bullying & judging. Love everyone & you will learn to love yourself.,n
102828729952256000 ,247547872,"@heeberstein omg lol, ur the ultimate bully! WHATASTACKALACKALACK",y
103777635817095000 ,291029247,"@DemiIsUnbroken_ TROL IS BULLYING ME??! well, not really bullying she is just calling me a bitch :o ;D but its nothing bad, i can handle her",n
103875843826270000 ,29861163,"@DonyaFox i think you're beautiful, and who ever is bullying you, is just jealous of how your life is turning out great :)",y
104282328095928000 ,349421164,@sarahhamill_  cuz they get bullied more than me and i dont think its right1 so we r rebelling against those 'popular kids',y
108678029466796000 ,313413996,@KiidSMASHH your a bully to me :c ;b,y
101567910874587000 ,124296515,Cynthia I Was Tryna Give You Some Play But You Was Bulling.,n
103711344120967000 ,97318237,"#OnlyRealJamaicans eat ""bully beef"" outside fi avoid di gingi fly dem frm entering dem house",n
103851263485153000 ,179223007,"Gearing up for school?! Add our new book, ""Transforming School Climate and Learning; Beyond Bullying and... http://t.co/CH20g3k",n
102670977204363000 ,29719024,@CherryXMe fine! But can I please ask u and @grreeey to stop bullying me?! Ha! @dearnamay,y
103604477877170000 ,20372834,@superdanv88 Trying to bully users into buying on Vizlar is abusive! ;),y
108226449869246000 ,206660507,My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/v3m8gpc /via @wordpressdotcom,n
108331154175827000 ,35036883,@runlolarun I just get why 1 sort of bullying should be prioritized. Should the Mets only support 1 type of disease based charity too?,n
102196648024879000 ,23926035,"""@QuotesForGirlz: stop fucking bullying. #NOH8 every girls should see this---&gt; http://t.co/DHaFjfP""",n
105640478434799000 ,232988430,Happy Birthday Bully @itschrisbro_ :) .,y
102108993798946000 ,16932848,"There's never a wrong time to talk about bullying. The more we talk, the more we can work to put a stop to it. http://t.co/TWUmxr2",n
103514133839880000 ,312764725,"STARVE a bully, FEED your soul - @VinCastronovo x",n
107891753960484000 ,49714010,@Megan_BelleAmie yeah!:) esther and soph were bullying me but its all good;) wish you could have too! We're seeing them thursday though :D ,y
104110480070684000 ,232462838,if I was those babies id fuck angelica up . shes a bully !,y
106458754421227000 ,284134143,Bullying http://t.co/sbHjDUt via @youtube,n
102424245925183000 ,69007353,@KMFMelvin @kerryyyyyyyyy @jolenees why exactly do u have his slipper o.o U bully ppl till take their slipper o.o,y
106597935994765000 ,307749960,21-Day Put/Call/Bull-Bear Spread...Short-Term Rally...... http://t.co/GtUE7Wp,n
108041902087090000 ,358984732,"@FN_missAsuzy you can't bullied me~ *sticks tongue out, chases you*",y
104241353621377000 ,136726463,Check this video out -- Jessica Jarrell Bullying http://t.co/4YUsBb2 via @youtube .,n
105378285676019000 ,298965255,SO NOW IM A CYBER BULLY?! THANKS ASH! THANKS SO MUCH! YOU JUST MADE ME FEEL A WHOLE LOT BETTER!,y
108159040068141000 ,329744044,@Solid_Dutchess @Da7thSavage @LoV3Ly3Yanya @TweetMe2Morraw man im fina get bullied the whole way there!!! Lol,y
108989146441322000 ,200998708,"Read my response to ""Pass this on to ask your followers if you believe bullying is wrong. If not, then I feel sorr"": http://t.co/9Fkixv0",n
101763795063537000 ,36995471,Best Bully Sticks Spotlight on a Breed: We Honor Maddie the American Eskimo: We always love getting emails from ... http://bit.ly/rlUS4m,n
102498426712895000 ,16562933,Dharun Ravi wants the #TylerClementi case to be dismissed. http://t.co/2bleh1v #LGBT #Bullying #HateCrime,n
103426573360836000 ,33798558,- The Great Earnings Yield Spread Divergence: The Bullish Case http://t.co/IPMFRjh,n
106869802148179000 ,112007005,Reblog if you are against bullying -  this must have more notes http://t.co/akcxkAg,n
108025123784769000 ,283565564,@ambereenakhtar theyre bullying him xD,y
109068227686051000 ,258106290,@GetDirtyDoWorkk: Rt if you believe bullying is wrong and everyone needs a reality check of how much it really can tear someones life apart,n
104228456711208000 ,81930646,Bulling has to stop &gt;-----&lt; it start wit u and u and i mean u ------&gt;,n
102907536474259000 ,300255709,@Trevaun_S this kids a boss. I'll bully u if I feel like it. as a boss I can do #whateverilike but I won't bully @Erica_Ballott shes cool :P,y
104275363860975000 ,172846651,@toriwillkillu  dont bully my bf...,y
107392365089660000 ,279836576,@SayAnythingxo haha im against bullying.... people have enough problems without it.. but sometimes u need to put your two cents in no need,n
101662239802654000 ,85051703,"Rebecca Black Left School Because of Bullying:               by Billboard Staff | August 11, 2011 9:33 EDT You... http://bit.ly/p9WGvX",n
102065107072319000 ,348279936,"How to Prevent Bullying, Cyber Threats: School is back in session soon, and some kids are not looking forward to... http://t.co/SJa7ENH",n
105371945578663000 ,24914897,"is a glockenspiel player, a bottle with a message, a bunch of fish, an average father, a wave, a bully, a thirsty applhttp://t.co/CiJm0SZ",y
101736990483038000 ,15506828,Rebecca Black drops out of high school b/c of bullying. #lordylordy http://read.bi/qm3EQ4,y
103246972865097000 ,26885113,"A bullied kid ""so imma dust my shirt and pull my pants coz I better look good if this my chance"" #JobsDrakeHadBeforeBecomingARapper",y
108932215504769000 ,186835477,I still remembered how much i bullied him. Nyehehe,y
104290670839209000 ,195278976,News: 2011 Hibiscus Festival to highlight bullying: Physical and sexual abuse along with bullying in s... http://t.co/mTUkpkT #vodafone,n
102276232586067000 ,116741207,#digitalmusic Rebecca Black Quits Middle School After Bullying (Mashable) http://t.co/PZAcocf,n
107572658647990000 ,21425045,"@ArrghPaine For what causes? ""Tell them to compromise""? We clearly have different definitions of the bully pulpit. :-)",n
107665083278163000 ,264907482,@reptheport what havn't you done ? youur always mean ! DillyBoo is a big ol ' bully : (,y
101404127342501000 ,146833137,Bully-Ridden Schools Have Lower Test Scores: Bullying in hallways and locker rooms is linked to lower test score... http://bit.ly/mYYSio,n
107258336080166000 ,17516231,Every time I go into my inventory it seems I have under 20 bullets total spread across 4 guns. #DXHR,n
100136931568009000 ,109308508,How being bullied can damage your confidence http://dld.bz/5U8W,n
103022149308121000 ,183457632,@JakethebakerBB I said because he was bullied but he was bullied after he started cutting himself of that reason whic I will only say in dm,y
105474946658091000 ,233807306,I TELL YOU WHAT LET NIGGAS GET ON THEY BULLY & IT INCLUDE ME ..,n
106016447364464000 ,299148105,"@L_Jiawei WTF? Where got pole name like that one? No la,you don't anyhow thing. That day all bully one handicap. Noob",y
106548530063212000 ,106819519,"@MrMapkwest I feel like you are and I kinda like it ... Lol just don't bully my 4""11 cause I jump high I'll gut punch u !! Lmao",y
107751615536181000 ,351157359,@leegiles81 is it true when you said you really fancied a kebab you got bullied into sheppards pie? #walkover @MichaelGiles,y
100585881798320000 ,267324056,Nuff Bully Vans On Mare Street Strip! ...,n
104702500883529000 ,115449216,Justin Bieber has been a victim of cyber bullying.,y
106819879901995000 ,38315238,#nw bully beatdown !,n
104958837458612000 ,37498415,@glaad your bullying apologize is not going to make me like you. I like my gay friends for who they are. Not because you make me. #fuckglaad,y
107952364568326000 ,76626776,Sir Alex Fergusons men used to bully Wengers physically; now they bully them with the ball - @henrywinter,y
104369938017419000 ,184223814,@beetssyy ayy no its not bully! :p,n
105047549328637000 ,346126270,YO BD IS A BULLY..LOL,y
102125204947468000 ,139244096,#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... http://t.co/QPBZkdB,n
108213684840579000 ,331215435,Bullying Chinese editorial certain to start off relationship with new Japanese PM Noda on wrong foot.   http://j.mp/ofE4hk,n
106446404502831000 ,143271022,"I haven't done anything bad!:p @isabelmariee, karma will hunt YOU, for been a bully",y
107251479236194000 ,100756094,apparently I'm a lil bully,y
101767351455842000 ,108697092,This is what happens when you bully me... #karma http://yfrog.com/gybqalatj,y
105977319037992000 ,88540062,Y @RickeySmiley going in on Tami  bulling Meeka lmaooooo,y
101015852110983000 ,48734856,No to Bullying at GB! http://youtu.be/wY7Gvq0P4hc http://fb.me/18v13yW9d,n
101393050491822000 ,30122900,"@Siriusjay Great Job not backing down to a 50 year old bully! He came across as vain,small, egomaniacal and thin skinned. Kudos.",y
105014949075632000 ,118761272,@levonsixD I did ' I was like omg lev is lifesize there ;) jokes I am sorry for all the bullying of you I am doing today....,y
106416643919450000 ,254008624,"""@AyeshaBxx: @Pretty_Boi_Jak :O I ain't no Bully I got evils from him =\"" ahahaha sure hun, u knocked him off his scooter",y
108806690861883000 ,75468503,"New Jersey Schools to have US toughest anti-bullying laws - 18 pages of requirements, and league tables : http://t.co/MAdEo9b #edchat #edlaw",n
109118374499467000 ,240362402,I've never seen a bully take someone's lunch money like in the old movies and television shows!,n
